Date,px_SPY,px_QQQ,px_TLT,px_GLD,ret_SPY,ret_QQQ,ret_TLT,ret_GLD,w_ew_SPY,w_ew_QQQ,w_ew_TLT,w_ew_GLD,w_minvar_SPY,w_minvar_QQQ,w_minvar_TLT,w_minvar_GLD,w_rp_SPY,w_rp_QQQ,w_rp_TLT,w_rp_GLD,ret_ew,ret_minvar,ret_rp
2010-05-04,88.79629516601562,42.187618255615234,60.052284240722656,114.87000274658203,-0.023514763847241937,-0.030041850552734783,0.017995530540423355,-0.007431094663491455,0.25,0.25,0.25,0.25,0.45438139262997695,0.0,0.545618607370023,0.0,0.23327334436123662,0.22989959487812306,0.3520246402085843,0.1848024205520561,-0.010748044630761205,-0.0008659748319243179,-0.007430390993283235
2010-05-05,88.26737976074219,41.96982955932617,60.40613555908203,115.08999633789062,-0.0059565030757710025,-0.0051623842561928646,0.005892387322702808,0.0019151526599501256,0.25,0.25,0.25,0.25,0.45438139262997695,0.0,0.545618607370023,0.0,0.23327334436123662,0.22989959487812306,0.3520246402085843,0.1848024205520561,-0.0008278368373277334,0.0005084720023243146,-0.00014813306775746327
2010-05-06,85.33572387695312,40.56735610961914,62.27189636230469,118.48999786376953,-0.033213355734990846,-0.03341622933504107,0.0308869419630029,0.02954211168707399,0.25,0.25,0.25,0.25,0.45438139262997695,0.0,0.545618607370023,0.0,0.23327334436123662,0.22989959487812306,0.3520246402085843,0.1848024205520561,-0.001550132854988756,0.0017609594269923957,0.0009022502234188132
2010-05-07,84.0663070678711,39.5568733215332,61.49345397949219,118.2699966430664,-0.01487556150472713,-0.024908766185192333,-0.01250070141245474,-0.0018567071032954408,0.25,0.25,0.25,0.25,0.45438139262997695,0.0,0.545618607370023,0.0,0.23327334436123662,0.22989959487812306,0.3520246402085843,0.1848024205520561,-0.013535434051417411,-0.013579793648482824,-0.01394026612036809
2010-05-10,87.76868438720703,41.612674713134766,60.2195930480957,117.56999969482422,0.044041155707563284,0.05197077572059938,-0.020715390809260992,-0.00591863505631729,0.25,0.25,0.25,0.25,0.45438139262997695,0.0,0.545618607370023,0.0,0.23327334436123662,0.22989959487812306,0.3520246402085843,0.1848024205520561,0.017344476390646096,0.008708778978961506,0.013835581883922839
2010-05-11,87.51934814453125,41.569129943847656,60.065181732177734,120.66000366210938,-0.002840833771368678,-0.0010464304346522457,-0.002564137485861817,0.026282248662974128,0.25,0.25,0.25,0.25,0.45438139262997695,0.0,0.545618607370023,0.0,0.23327334436123662,0.22989959487812306,0.3520246402085843,0.1848024205520561,0.004957711742772847,-0.002689863129405966,0.0030511188669466024
2010-05-12,88.743408203125,42.353111267089844,59.608341217041016,121.4000015258789,0.013986165168555775,0.01885970007794735,-0.007605745990642454,0.006132917630615964,0.25,0.25,0.25,0.25,0.45438139262997695,0.0,0.545618607370023,0.0,0.23327334436123662,0.22989959487812306,0.3520246402085843,0.1848024205520561,0.007843259221619159,0.0022052166714167775,0.006054404958411064
2010-05-13,87.64022827148438,41.6823616027832,60.00082015991211,120.55999755859375,-0.012431119718949168,-0.015837081249514773,0.006584295668319751,-0.0069193077160389915,0.25,0.25,0.25,0.25,0.45438139262997695,0.0,0.545618607370023,0.0,0.23327334436123662,0.22989959487812306,0.3520246402085843,0.1848024205520561,-0.0071508032540457955,-0.0020559552567849934,-0.005501657935110877
2010-05-14,86.05352020263672,40.88096237182617,61.04307174682617,120.37000274658203,-0.018104791602464698,-0.019226339394923353,0.017370622337099517,-0.0015759357652556094,0.25,0.25,0.25,0.25,0.45438139262997695,0.0,0.545618607370023,0.0,0.23327334436123662,0.22989959487812306,0.3520246402085843,0.1848024205520561,-0.005384111106386036,0.0012512543471154304,-0.002819842589589486
2010-05-17,86.09883880615234,41.01162338256836,60.81792068481445,119.36000061035156,0.0005266327677113658,0.0031961334362382576,-0.0036883966610580243,-0.008390812604340048,0.25,0.25,0.25,0.25,0.45438139262997695,0.0,0.545618607370023,0.0,0.23327334436123662,0.22989959487812306,0.3520246402085843,0.1848024205520561,-0.002089110765362112,-0.0017731657192374525,-0.001991409818094394
2010-05-18,84.92772674560547,40.445396423339844,61.75076675415039,119.48999786376953,-0.013601949535969715,-0.013806499536645589,0.015338342035242647,0.0010891190746751267,0.25,0.25,0.25,0.25,0.45438139262997695,0.0,0.545618607370023,0.0,0.23327334436123662,0.22989959487812306,0.3520246402085843,0.1848024205520561,-0.0027452469906743826,0.0021884120479975892,-0.0007463347306263637
2010-05-19,84.44412231445312,40.12309265136719,61.95669937133789,116.62999725341797,-0.005694305613535899,-0.007968861736429078,0.003334899759340315,-0.023935062862853518,0.25,0.25,0.25,0.25,0.45438139262997695,0.0,0.545618607370023,0.0,0.23327334436123662,0.22989959487812306,0.3520246402085843,0.1848024205520561,-0.008565832613369545,-0.0007678031523292498,-0.00640965846433679
2010-05-20,81.25553131103516,38.633487701416016,63.262718200683594,115.83999633789062,-0.03775977434574174,-0.03712587568696335,0.021079541721841455,-0.006773565413114135,0.25,0.25,0.25,0.25,0.45438139262997695,0.0,0.545618607370023,0.0,0.23327334436123662,0.22989959487812306,0.3520246402085843,0.1848024205520561,-0.015144918430994442,-0.005655948654342378,-0.011174825817603333
2010-05-21,82.44182586669922,39.06034469604492,63.327056884765625,115.22000122070312,0.01459955447368988,0.011048885824855637,0.0010170078983633424,-0.005352167962601184,0.25,0.25,0.25,0.25,0.45438139262997695,0.0,0.545618607370023,0.0,0.23327334436123662,0.22989959487812306,0.3520246402085843,0.1848024205520561,0.005328320058576919,0.007188664326721739,0.005314739518071419
2010-05-24,81.38400268554688,38.903533935546875,63.10828399658203,116.83999633789062,-0.012831146933387272,-0.004014576976171025,-0.003454651123005581,0.014060016490404337,0.25,0.25,0.25,0.25,0.45438139262997695,0.0,0.545618607370023,0.0,0.23327334436123662,0.22989959487812306,0.3520246402085843,0.1848024205520561,-0.0015600896355398852,-0.007715156347315958,-0.0025339114157641087
2010-05-25,81.46709442138672,38.938392639160156,63.41713333129883,117.36000061035156,0.0010209836466374966,0.0008960292314583729,0.00489395868747633,0.0044505673464516615,0.25,0.25,0.25,0.25,0.45438139262997695,0.0,0.545618607370023,0.0,0.23327334436123662,0.22989959487812306,0.3520246402085843,0.1848024205520561,0.002815384728005965,0.003134150894798839,0.002989434691709234
2010-05-26,80.97599029541016,38.50283432006836,63.23695373535156,118.47000122070312,-0.006028251399716522,-0.01118583201746648,-0.0028411816567927017,0.009458082861100836,0.25,0.25,0.25,0.25,0.45438139262997695,0.0,0.545618607370023,0.0,0.23327334436123662,0.22989959487812306,0.3520246402085843,0.1848024205520561,-0.002649295553218717,-0.00428932684499129,-0.003230137957838791
2010-05-27,83.68853759765625,39.957584381103516,61.80227279663086,118.69000244140625,0.03349816769576264,0.03778293434041857,-0.0226873822025786,0.0018570204983223704,0.25,0.25,0.25,0.25,0.45438139262997695,0.0,0.545618607370023,0.0,0.23327334436123662,0.22989959487812306,0.3520246402085843,0.1848024205520561,0.012612685082981245,0.002842286205910753,0.008857175232500434
2010-05-28,82.63825988769531,39.722381591796875,62.0853157043457,118.87999725341797,-0.012549839441696187,-0.005886311521320908,0.0045798138952952705,0.0016007650863898437,0.25,0.25,0.25,0.25,0.45438139262997695,0.0,0.545618607370023,0.0,0.23327334436123662,0.22989959487812306,0.3520246402085843,0.1848024205520561,-0.003063892995332995,-0.0032035818432356402,-0.002372771050425472
2010-06-01,81.24800872802734,39.356510162353516,62.52177047729492,119.91000366210938,-0.016823335360126257,-0.009210712318390213,0.007029919522800521,0.00866425330155196,0.25,0.25,0.25,0.25,0.45438139262997695,0.0,0.545618607370023,0.0,0.23327334436123662,0.22989959487812306,0.3520246402085843,0.1848024205520561,-0.002584968713540997,-0.0038085556496615463,-0.0019660948601920468
2010-06-02,83.36365509033203,40.288597106933594,61.92782211303711,119.77999877929688,0.026039362630863705,0.023683170604686055,-0.009499864762683052,-0.0010841871306987994,0.25,0.25,0.25,0.25,0.43436025547879364,0.0,0.48154593561521425,0.0840938089059922,0.17636729172612264,0.16156324021294338,0.3491634026976461,0.31290606536328797,0.009784620335541977,0.006648498873390149,0.007974493652185145
2010-06-03,83.6507339477539,40.671878814697266,61.47594451904297,117.95999908447266,0.0034436932630987904,0.009513404171070272,-0.007296842979062412,-0.015194520899751374,0.25,0.25,0.25,0.25,0.43436025547879364,0.0,0.48154593561521425,0.0840938089059922,0.17636729172612264,0.16156324021294338,0.3491634026976461,0.31290606536328797,-0.002383566611161181,-0.003295726730801522,-0.005157877015659638
2010-06-04,80.71153259277344,39.278106689453125,63.12856674194336,119.19000244140625,-0.03513658776522177,-0.03426869291173451,0.02688242101572702,0.01042729201831194,0.25,0.25,0.25,0.25,0.43436025547879364,0.0,0.48154593561521425,0.0840938089059922,0.17636729172612264,0.16156324021294338,0.3491634026976461,0.31290606536328797,-0.00802389191072933,-0.001439945956339515,0.0009156146231144324
2010-06-07,79.70658874511719,38.563819885253906,63.61274719238281,121.48999786376953,-0.012451056439810815,-0.01818536748338273,0.007669751990706297,0.01929688208114566,0.25,0.25,0.25,0.25,0.43436025547879364,0.0,0.48154593561521425,0.0840938089059922,0.17636729172612264,0.16156324021294338,0.3491634026976461,0.31290606536328797,-0.0009174474628353968,-9.215784366246003e-05,0.0035820621502157353
2010-06-08,80.56039428710938,38.49412536621094,63.29637908935547,121.0,0.010711856515682294,-0.0018072514406078932,-0.004973344447309569,-0.0040332362530698385,0.25,0.25,0.25,0.25,0.43436025547879364,0.0,0.48154593561521425,0.0840938089059922,0.17636729172612264,0.16156324021294338,0.3491634026976461,0.31290606536328797,-2.5493906326251592e-05,0.0019187407290491496,-0.0014012982322331212
2010-06-09,80.12976837158203,38.17181396484375,63.22538757324219,120.55999755859375,-0.00534537993933637,-0.0083730023295997,-0.0011215730999882823,-0.0036363838132748016,0.25,0.25,0.25,0.25,0.43436025547879364,0.0,0.48154593561521425,0.0840938089059922,0.17636729172612264,0.16156324021294338,0.3491634026976461,0.31290606536328797,-0.004619084795549788,-0.003167706929378452,-0.0038249784009571756
2010-06-10,82.47205352783203,39.26068878173828,62.095664978027344,118.97000122070312,0.02923114847141739,0.028525624113577175,-0.01786817983371225,-0.013188423773133118,0.25,0.25,0.25,0.25,0.43436025547879364,0.0,0.48154593561521425,0.0840938089059922,0.17636729172612264,0.16156324021294338,0.3491634026976461,0.31290606536328797,0.006675042244537299,0.002983434953668436,-0.0006015415111130873
2010-06-11,82.87250518798828,39.6352653503418,62.88325500488281,120.01000213623047,0.004855604329303098,0.009540753874337282,0.012683494526295247,0.008741707193883563,0.25,0.25,0.25,0.25,0.43436025547879364,0.0,0.48154593561521425,0.0840938089059922,0.17636729172612264,0.16156324021294338,0.3491634026976461,0.31290606536328797,0.008955389980954798,0.008951890229789905,0.00956175020475922
2010-06-14,82.74407196044922,39.626548767089844,62.56048583984375,119.5999984741211,-0.0015497688557588596,-0.00021991989141245671,-0.0051328317055788775,-0.00341641242239088,0.25,0.25,0.25,0.25,0.43436025547879364,0.0,0.48154593561521425,0.0840938089059922,0.17636729172612264,0.16156324021294338,0.3491634026976461,0.31290606536328797,-0.0025797332187852684,-0.0034321513755315087,-0.0031700726586784303
2010-06-15,84.62548065185547,40.689300537109375,62.30227279663086,120.98999786376953,0.02273768557469036,0.026819185699617387,-0.004127414289491371,0.011622068623597936,0.25,0.25,0.25,0.25,0.43436025547879364,0.0,0.48154593561521425,0.0840938089059922,0.17636729172612264,0.16156324021294338,0.3491634026976461,0.31290606536328797,0.014262881402103578,0.008866151357439431,0.010538652313161544
2010-06-16,84.59524536132812,40.85479736328125,62.65731430053711,120.33000183105469,-0.0003572835308519595,0.0040673303297740215,0.005698692647460701,-0.0054549635868080815,0.25,0.25,0.25,0.25,0.43436025547879364,0.0,0.48154593561521425,0.0840938089059922,0.17636729172612264,0.16156324021294338,0.3491634026976461,0.31290606536328797,0.0009884439648936705,0.0021302638515075987,0.0008770016614472744
2010-06-17,84.73124694824219,40.9854850769043,63.16733932495117,121.9000015258789,0.0016076741232107228,0.0031988339695083745,0.008139911997627536,0.013047450103329306,0.25,0.25,0.25,0.25,0.43436025547879364,0.0,0.48154593561521425,0.0840938089059922,0.17636729172612264,0.16156324021294338,0.3491634026976461,0.31290606536328797,0.006498467548418985,0.005715261057307358,0.007725140757713471
2010-06-18,84.8231201171875,41.019527435302734,63.06401443481445,122.83000183105469,0.0010842891171121138,0.0008305954738503374,-0.0016357328208045363,0.007629206673786193,0.25,0.25,0.25,0.25,0.43436025547879364,0.0,0.48154593561521425,0.0840938089059922,0.17636729172612264,0.16156324021294338,0.3491634026976461,0.31290606536328797,0.001977089610986027,0.00032486065444055595,0.002141513835616082
2010-06-21,84.58018493652344,40.67042922973633,62.88325500488281,120.38999938964844,-0.002864020803861389,-0.008510536990388617,-0.00286628486231999,-0.019864873443235176,0.25,0.25,0.25,0.25,0.43436025547879364,0.0,0.48154593561521425,0.0840938089059922,0.17636729172612264,0.16156324021294338,0.3491634026976461,0.31290606536328797,-0.008526429024951293,-0.004294777505104556,-0.009096750688434393
2010-06-22,83.18327331542969,40.35622787475586,63.632118225097656,121.44999694824219,-0.01651582604296875,-0.007725548043902575,0.011908785894698015,0.008804697765326885,0.25,0.25,0.25,0.25,0.43436025547879364,0.0,0.48154593561521425,0.0840938089059922,0.17636729172612264,0.16156324021294338,0.3491634026976461,0.31290606536328797,-0.0008819726067116063,-0.0006987704024111818,0.002752139455240031
2010-06-23,82.9251480102539,40.19041061401367,64.0645980834961,120.94999694824219,-0.003103091461632901,-0.004108839440018941,0.006796565483936146,-0.004116920646882183,0.25,0.25,0.25,0.25,0.43436025547879364,0.0,0.48154593561521425,0.0840938089059922,0.17636729172612264,0.16156324021294338,0.3491634026976461,0.31290606536328797,-0.0011330715161494698,0.0015787913467231287,-0.0001262187605111135
2010-06-24,81.55105590820312,39.5794677734375,63.68370056152344,121.30000305175781,-0.016570270117345687,-0.015201209224847911,-0.005945522696891525,0.0028938082872824733,0.25,0.25,0.25,0.25,0.43436025547879364,0.0,0.48154593561521425,0.0840938089059922,0.17636729172612264,0.16156324021294338,0.3491634026976461,0.31290606536328797,-0.008705798437950663,-0.009817157690197705,-0.00654887905186137
2010-06-25,81.89266967773438,39.58734893798828,63.9420166015625,122.76000213623047,0.004188955810894512,0.00019912255000220647,0.004056234762763289,0.012036265851120165,0.25,0.25,0.25,0.25,0.43436025547879364,0.0,0.48154593561521425,0.0840938089059922,0.17636729172612264,0.16156324021294338,0.3491634026976461,0.31290606536328797,0.005120144743695043,0.004784954720545141,0.005953474996953116
2010-06-28,81.63455200195312,39.44744110107422,64.54231262207031,121.08999633789062,-0.0031519020786231478,-0.003534155245738302,0.009388130878767775,-0.013603826729219115,0.25,0.25,0.25,0.25,0.43436025547879364,0.0,0.48154593561521425,0.0840938089059922,0.17636729172612264,0.16156324021294338,0.3491634026976461,0.31290606536328797,-0.0027254382937031973,0.0020077576702222395,-0.0021056101794322338
2010-06-29,79.11408233642578,37.92583465576172,65.2459716796875,121.2699966430664,-0.03087503518690271,-0.03857300759797733,0.010902290745878451,0.0014865002115740378,0.25,0.25,0.25,0.25,0.43436025547879364,0.0,0.48154593561521425,0.0840938089059922,0.17636729172612264,0.16156324021294338,0.3491634026976461,0.31290606536328797,-0.014264812956856887,-0.00803592890939585,-0.007405510563755167
2010-06-30,78.36247253417969,37.34869384765625,65.68495178222656,121.68000030517578,-0.009500328892774634,-0.015217616522983701,0.006728079776237461,0.0033809159186846127,0.25,0.25,0.25,0.25,0.43436025547879364,0.0,0.48154593561521425,0.0840938089059922,0.17636729172612264,0.16156324021294338,0.3491634026976461,0.31290606536328797,-0.0036522374302090654,-0.0006023717170629943,-0.0007270463853653701
2010-07-01,78.01325988769531,37.24375534057617,65.78851318359375,117.04000091552734,-0.00445637605847693,-0.002809696839951581,0.0015766381577098088,-0.0381328022519003,0.25,0.25,0.25,0.25,0.4490502503535281,0.0,0.4647348243767937,0.08621492526967826,0.1652896711309693,0.1495595149940279,0.33422815932989053,0.3509226545451122,-0.01095555924815475,-0.004383181532109894,-0.0126213834717749
2010-07-02,77.58812713623047,37.138824462890625,65.26409149169922,118.48999786376953,-0.005449493484528722,-0.002817408629339435,-0.007971326095044029,0.01238890069121501,0.25,0.25,0.25,0.25,0.4490502503535281,0.0,0.4647348243767937,0.08621492526967826,0.1652896711309693,0.1495595149940279,0.33422815932989053,0.3509226545451122,-0.0009623318794242941,-0.005083541099091415,0.00036118901525995003
2010-07-06,78.09676361083984,37.25249481201172,65.80147552490234,116.51000213623047,0.006555596756657067,0.003060687858730482,0.008233992397970846,-0.016710235152637143,0.25,0.25,0.25,0.25,0.4490502503535281,0.0,0.4647348243767937,0.08621492526967826,0.1652896711309693,0.1495595149940279,0.33422815932989053,0.3509226545451122,0.00028501046518031314,0.005329743700861106,-0.0015706405310514301
2010-07-07,80.55653381347656,38.441776275634766,65.03091430664062,117.7300033569336,0.03149644221998593,0.03192488099453605,-0.011710394214034081,0.01047121447372934,0.25,0.25,0.25,0.25,0.4490502503535281,0.0,0.4647348243767937,0.08621492526967826,0.1652896711309693,0.1495595149940279,0.33422815932989053,0.3509226545451122,0.015545535868554311,0.009604032239023313,0.00974134917037021
2010-07-08,81.3536605834961,38.651676177978516,64.61653137207031,117.20999908447266,0.009895246633441657,0.005460203005155817,-0.0063720914735470036,-0.004416922259692702,0.25,0.25,0.25,0.25,0.4490502503535281,0.0,0.4647348243767937,0.08621492526967826,0.1652896711309693,0.1495595149940279,0.33422815932989053,0.3509226545451122,0.0011416089763394421,0.0011013255436437654,-0.0012275231135546228
2010-07-09,81.96102905273438,39.01893997192383,64.24739837646484,118.36000061035156,0.007465779227167291,0.009501885306453017,-0.005712671165834515,0.009811462629993661,0.25,0.25,0.25,0.25,0.4490502503535281,0.0,0.4647348243767937,0.08621492526967826,0.1652896711309693,0.1495595149940279,0.33422815932989053,0.3509226545451122,0.0052666139994448635,0.0015435273174983092,0.00418884249363063
